1	elt1	155293	200.0	362.0	685.0	838.7	1144.0	4737.0
1	elt2	155293	0	0	0	0	0	0
2	elt1	116469	200.0	368.0	700.0	853.9	1173.0	4737.0
2	elt2	116469	0	0	0	0	0	0
3	elt1	77641	200.0	374.0	716.0	874.5	1201.0	4737.0
3	elt2	77641	0	0	0	0	0	0
4	elt1	38823	200.0	401.0	760.0	921.2	1263.0	4737.0
4	elt2	38823	0	0	0	0	0	0
