1	elt1	108221	200.0	374.0	677.0	768.6	1051.0	3679.0
1	elt2	108221	0	0	0	0	0	0
2	elt1	81161	200.0	379.0	687.0	784.4	1071.0	3679.0
2	elt2	81161	0	0	0	0	0	0
3	elt1	54108	200.0	388.0	698.0	806.4	1101.0	3679.0
3	elt2	54108	0	0	0	0	0	0
4	elt1	27054	200	430	745	856	1167	3679
4	elt2	27054	0	0	0	0	0	0
