1	elt1	48422	200	882	1491	1751	2365	11073
1	elt2	48422	0	0	0	0	0	0
2	elt1	36312	200.0	901.8	1516.0	1779.0	2403.0	11073.0
2	elt2	36312	0	0	0	0	0	0
3	elt1	24209	200	936	1559	1824	2477	10936
3	elt2	24209	0	0	0	0	0	0
4	elt1	12106	200	1013	1700	1924	2607	10936
4	elt2	12106	0	0	0	0	0	0
