1	elt1	6540371	200.0	200.0	467.0	615.4	856.0	6991.0
1	elt2	6540371	0	0	0	0	0	0
2	elt1	4905278	200.0	200.0	475.0	627.2	874.0	6991.0
2	elt2	4905278	0	0	0	0	0	0
3	elt1	3270011	200.0	200.0	485.0	642.4	896.0	6991.0
3	elt2	3270011	0	0	0	0	0	0
4	elt1	1635075	200.0	200.0	512.0	673.4	937.0	6991.0
4	elt2	1635075	0	0	0	0	0	0
