1	elt1	52990	200.0	250.0	531.0	711.4	961.0	4626.0
1	elt2	52990	0	0	0	0	0	0
2	elt1	39741	200.0	200.0	536.0	721.5	979.0	4626.0
2	elt2	39741	0	0	0	0	0	0
3	elt1	26494	200.0	200.0	545.0	740.1	1006.0	4626.0
3	elt2	26494	0	0	0	0	0	0
4	elt1	13248	200.0	280.0	589.0	802.3	1099.0	4626.0
4	elt2	13248	0	0	0	0	0	0
