1	elt1	53534	200.0	200.0	371.0	462.1	628.0	2935.0
1	elt2	53534	0	0	0	0	0	0
2	elt1	40148	200.0	200.0	385.0	471.8	639.0	2935.0
2	elt2	40148	0	0	0	0	0	0
3	elt1	26765	200.0	200.0	397.0	484.3	650.0	2935.0
3	elt2	26765	0	0	0	0	0	0
4	elt1	13384	200.0	200.0	415.0	507.1	668.0	2935.0
4	elt2	13384	0	0	0	0	0	0
