1	elt1	50706	200	1082	1735	1988	2624	11073
1	elt2	50706	0	0	0	0	0	0
2	elt1	38029	200	1118	1799	2028	2680	11073
2	elt2	38029	0	0	0	0	0	0
3	elt1	25353	200	1165	1864	2083	2747	11073
3	elt2	25353	0	0	0	0	0	0
4	elt1	12676	200	1254	1988	2174	2851	11073
4	elt2	12676	0	0	0	0	0	0
