1	elt1	259204	200	496	870	1014	1373	6298
1	elt2	259204	0	0	0	0	0	0
2	elt1	194387	200	504	889	1035	1410	6298
2	elt2	194387	0	0	0	0	0	0
3	elt1	129600	200	517	915	1064	1461	6298
3	elt2	129600	0	0	0	0	0	0
4	elt1	64801	200	559	966	1120	1529	6298
4	elt2	64801	0	0	0	0	0	0
