1	elt1	157901	200.0	200.0	493.0	616.5	830.0	4626.0
1	elt2	157901	0	0	0	0	0	0
2	elt1	118419	200.0	200.0	498.0	626.9	847.0	4626.0
2	elt2	118419	0	0	0	0	0	0
3	elt1	78947	200.0	200.0	506.0	641.7	866.0	4626.0
3	elt2	78947	0	0	0	0	0	0
4	elt1	39475	200.0	200.0	532.0	679.5	924.0	4626.0
4	elt2	39475	0	0	0	0	0	0
