vertex.type	score.quantile	degree	number
elt1	2	58	1
elt1	2	59	0
elt1	2	60	0
elt1	2	61	0
elt1	2	62	0
elt1	2	63	0
elt1	2	64	1
elt2	2	1	888
elt2	2	2	1272
elt2	2	3	1488
elt2	2	4	1646
elt2	2	5	1644
elt2	2	6	1592
elt2	2	7	1410
elt2	2	8	1169
elt2	2	9	1081
elt2	2	10	889
elt2	2	11	706
elt2	2	12	578
elt2	2	13	510
elt2	2	14	390
elt2	2	15	334
elt2	2	16	245
elt2	2	17	157
elt2	2	18	125
elt2	2	19	93
elt2	2	20	77
elt2	2	21	46
elt2	2	22	48
elt2	2	23	25
elt2	2	24	15
elt2	2	25	9
elt2	2	26	13
elt2	2	27	3
elt2	2	28	9
elt2	2	29	4
elt2	2	30	5
elt2	2	31	1
elt2	2	32	0
elt2	2	33	2
elt2	2	34	0
elt2	2	35	0
elt2	2	36	0
elt2	2	37	0
elt2	2	38	1
elt2	2	39	0
elt2	2	40	0
elt2	2	41	0
elt2	2	42	0
elt2	2	43	0
elt2	2	44	0
elt2	2	45	0
elt2	2	46	0
elt2	2	47	0
elt2	2	48	0
elt2	2	49	0
elt2	2	50	0
elt2	2	51	0
elt2	2	52	0
elt2	2	53	0
elt2	2	54	0
elt2	2	55	0
elt2	2	56	0
elt2	2	57	0
elt2	2	58	0
elt2	2	59	0
elt2	2	60	0
elt2	2	61	0
elt2	2	62	0
elt2	2	63	0
elt2	2	64	0
elt2	2	65	0
elt2	2	66	0
elt2	2	67	0
elt2	2	68	0
elt2	2	69	0
elt2	2	70	0
elt2	2	71	0
elt2	2	72	0
elt2	2	73	0
elt2	2	74	0
elt2	2	75	0
elt2	2	76	0
elt2	2	77	0
elt2	2	78	0
elt2	2	79	0
elt2	2	80	0
elt2	2	81	0
elt2	2	82	0
elt2	2	83	0
elt2	2	84	0
elt2	2	85	0
elt2	2	86	0
elt2	2	87	0
elt2	2	88	0
elt2	2	89	0
elt2	2	90	0
elt2	2	91	0
elt2	2	92	0
elt2	2	93	0
elt2	2	94	0
elt2	2	95	0
elt2	2	96	0
elt2	2	97	0
elt2	2	98	0
elt2	2	99	0
elt2	2	100	0
elt2	2	101	0
elt2	2	102	0
elt2	2	103	0
elt2	2	104	0
elt2	2	105	0
elt2	2	106	0
elt2	2	107	0
elt2	2	108	0
elt2	2	109	0
elt2	2	110	0
elt2	2	111	0
elt2	2	112	0
elt2	2	113	0
elt2	2	114	0
elt2	2	115	0
elt2	2	116	0
elt2	2	117	0
elt2	2	118	0
elt2	2	119	0
elt2	2	120	0
elt2	2	121	0
elt2	2	122	0
elt2	2	123	0
elt2	2	124	1
elt1	3	1	25886
elt1	3	2	7923
elt1	3	3	2578
elt1	3	4	1401
elt1	3	5	853
elt1	3	6	576
elt1	3	7	380
elt1	3	8	285
elt1	3	9	202
elt1	3	10	144
elt1	3	11	124
elt1	3	12	98
elt1	3	13	64
elt1	3	14	60
elt1	3	15	45
elt1	3	16	26
elt1	3	17	27
elt1	3	18	24
elt1	3	19	18
elt1	3	20	10
elt1	3	21	7
elt1	3	22	4
elt1	3	23	7
elt1	3	24	3
elt1	3	25	6
elt1	3	26	5
elt1	3	27	2
elt1	3	28	4
elt1	3	29	1
elt1	3	30	1
elt1	3	31	1
elt1	3	32	3
elt1	3	33	1
elt1	3	34	0
elt1	3	35	0
elt1	3	36	0
elt1	3	37	0
elt1	3	38	1
elt1	3	39	0
elt1	3	40	0
elt1	3	41	0
elt1	3	42	0
elt1	3	43	0
elt1	3	44	0
elt1	3	45	0
elt1	3	46	0
elt1	3	47	0
elt1	3	48	0
elt1	3	49	0
elt1	3	50	0
elt1	3	51	1
elt2	3	1	1880
elt2	3	2	2187
elt2	3	3	2210
elt2	3	4	1968
elt2	3	5	1679
elt2	3	6	1438
elt2	3	7	1149
elt2	3	8	860
elt2	3	9	673
elt2	3	10	516
elt2	3	11	322
elt2	3	12	243
elt2	3	13	181
elt2	3	14	137
elt2	3	15	66
elt2	3	16	68
elt2	3	17	38
elt2	3	18	27
elt2	3	19	19
elt2	3	20	9
elt2	3	21	4
elt2	3	22	5
elt2	3	23	2
elt2	3	24	2
elt2	3	25	2
elt2	3	26	3
elt2	3	27	0
elt2	3	28	1
elt2	3	29	0
elt2	3	30	0
elt2	3	31	0
elt2	3	32	0
elt2	3	33	0
elt2	3	34	0
elt2	3	35	0
elt2	3	36	0
elt2	3	37	0
elt2	3	38	0
elt2	3	39	0
elt2	3	40	0
elt2	3	41	0
elt2	3	42	0
elt2	3	43	0
elt2	3	44	0
elt2	3	45	0
elt2	3	46	0
elt2	3	47	0
elt2	3	48	0
elt2	3	49	0
elt2	3	50	0
elt2	3	51	0
elt2	3	52	0
elt2	3	53	0
elt2	3	54	0
elt2	3	55	0
elt2	3	56	0
elt2	3	57	0
elt2	3	58	0
elt2	3	59	0
elt2	3	60	0
elt2	3	61	0
elt2	3	62	0
elt2	3	63	0
elt2	3	64	0
elt2	3	65	0
elt2	3	66	0
elt2	3	67	0
elt2	3	68	0
elt2	3	69	0
elt2	3	70	0
elt2	3	71	0
elt2	3	72	0
elt2	3	73	0
elt2	3	74	0
elt2	3	75	0
elt2	3	76	0
elt2	3	77	0
elt2	3	78	0
elt2	3	79	0
elt2	3	80	0
elt2	3	81	0
elt2	3	82	0
elt2	3	83	0
elt2	3	84	0
elt2	3	85	0
elt2	3	86	0
