1	elt1	48883	200	1162	1912	2115	2837	11616
1	elt2	48883	0	0	0	0	0	0
2	elt1	36659	200	1201	1966	2159	2882	11616
2	elt2	36659	0	0	0	0	0	0
3	elt1	24440	200	1250	2035	2205	2943	11616
3	elt2	24440	0	0	0	0	0	0
4	elt1	12221	200	1348	2134	2282	3019	11073
4	elt2	12221	0	0	0	0	0	0
