1	elt1	54216	200.0	385.8	674.0	770.1	1053.0	3025.0
1	elt2	54216	0	0	0	0	0	0
2	elt1	40659	200.0	388.0	684.0	784.5	1070.0	3025.0
2	elt2	40659	0	0	0	0	0	0
3	elt1	27108	200.0	400.0	696.0	807.1	1100.0	3025.0
3	elt2	27108	0	0	0	0	0	0
4	elt1	13554	200.0	440.0	747.5	857.2	1172.0	3025.0
4	elt2	13554	0	0	0	0	0	0
