1	elt1	266122	200.0	200.0	567.0	678.4	932.0	4626.0
1	elt2	266122	0	0	0	0	0	0
2	elt1	199587	200.0	200.0	574.0	690.4	952.0	4626.0
2	elt2	199587	0	0	0	0	0	0
3	elt1	133060	200.0	200.0	583.0	707.6	976.0	4626.0
3	elt2	133060	0	0	0	0	0	0
4	elt1	66529	200.0	294.0	611.0	747.5	1032.0	4626.0
4	elt2	66529	0	0	0	0	0	0
