vertex.type	score.quantile	degree	number
elt1	3	35	20
elt1	3	36	16
elt1	3	37	23
elt1	3	38	11
elt1	3	39	12
elt1	3	40	13
elt1	3	41	5
elt1	3	42	11
elt1	3	43	9
elt1	3	44	12
elt1	3	45	9
elt1	3	46	4
elt1	3	47	9
elt1	3	48	5
elt1	3	49	6
elt1	3	50	7
elt1	3	51	3
elt1	3	52	5
elt1	3	53	4
elt1	3	54	4
elt1	3	55	5
elt1	3	56	0
elt1	3	57	6
elt1	3	58	2
elt1	3	59	2
elt1	3	60	0
elt1	3	61	6
elt1	3	62	4
elt1	3	63	5
elt1	3	64	3
elt1	3	65	2
elt1	3	66	3
elt1	3	67	1
elt1	3	68	3
elt1	3	69	1
elt1	3	70	3
elt1	3	71	3
elt1	3	72	1
elt1	3	73	2
elt1	3	74	1
elt1	3	75	0
elt1	3	76	0
elt1	3	77	0
elt1	3	78	0
elt1	3	79	1
elt1	3	80	0
elt1	3	81	0
elt1	3	82	0
elt1	3	83	0
elt1	3	84	0
elt1	3	85	0
elt1	3	86	1
elt1	3	87	2
elt1	3	88	0
elt1	3	89	1
elt1	3	90	0
elt1	3	91	1
elt1	3	92	0
elt1	3	93	0
elt1	3	94	0
elt1	3	95	0
elt1	3	96	0
elt1	3	97	0
elt1	3	98	0
elt1	3	99	0
elt1	3	100	1
elt1	3	101	0
elt1	3	102	0
elt1	3	103	0
elt1	3	104	1
elt1	3	105	0
elt1	3	106	0
elt1	3	107	1
elt1	3	108	0
elt1	3	109	0
elt1	3	110	0
elt1	3	111	0
elt1	3	112	0
elt1	3	113	0
elt1	3	114	1
elt1	3	115	0
elt1	3	116	0
elt1	3	117	0
elt1	3	118	0
elt1	3	119	0
elt1	3	120	0
elt1	3	121	0
elt1	3	122	0
elt1	3	123	0
elt1	3	124	0
elt1	3	125	0
elt1	3	126	0
elt1	3	127	0
elt1	3	128	0
elt1	3	129	0
elt1	3	130	0
elt1	3	131	1
elt2	3	1	1170
elt2	3	2	1402
elt2	3	3	1533
elt2	3	4	1441
elt2	3	5	1542
elt2	3	6	1402
elt2	3	7	1302
elt2	3	8	1149
elt2	3	9	991
elt2	3	10	883
elt2	3	11	749
elt2	3	12	650
elt2	3	13	557
elt2	3	14	395
elt2	3	15	357
elt2	3	16	329
elt2	3	17	186
elt2	3	18	173
elt2	3	19	126
elt2	3	20	99
elt2	3	21	70
elt2	3	22	45
elt2	3	23	42
elt2	3	24	32
elt2	3	25	23
elt2	3	26	23
elt2	3	27	9
elt2	3	28	15
elt2	3	29	8
elt2	3	30	4
elt2	3	31	2
elt2	3	32	0
elt2	3	33	0
elt2	3	34	2
elt2	3	35	0
elt2	3	36	2
elt2	3	37	0
elt2	3	38	1
elt2	3	39	0
elt2	3	40	0
elt2	3	41	0
elt2	3	42	0
elt2	3	43	0
elt2	3	44	0
elt2	3	45	0
elt2	3	46	0
elt2	3	47	0
elt2	3	48	0
elt2	3	49	0
elt2	3	50	0
