1	elt1	246620	200	1007	1699	1949	2641	11616
1	elt2	246620	0	0	0	0	0	0
2	elt1	184954	200	1031	1747	1986	2684	11616
2	elt2	184954	0	0	0	0	0	0
3	elt1	123303	200	1058	1812	2032	2755	11616
3	elt2	123303	0	0	0	0	0	0
4	elt1	61654	200	1142	1923	2115	2848	11073
4	elt2	61654	0	0	0	0	0	0
